solo_l2_rpw-lfr-surv-bp1	Epoch_N_F0	ns		Epoch_N_F0	Time for F0 frequencies in normal mode		support_data											
solo_l2_rpw-lfr-surv-bp1	Epoch_N_F1	ns		Epoch_N_F1	Time for F1 frequencies in normal mode		support_data											
solo_l2_rpw-lfr-surv-bp1	Epoch_N_F2	ns		Epoch_N_F2	Time for F2 frequencies in normal mode		support_data											
solo_l2_rpw-lfr-surv-bp1	Epoch_B_F0	ns		Epoch_B_F0	Time for F0 frequencies in burst mode		support_data											
solo_l2_rpw-lfr-surv-bp1	Epoch_B_F1	ns		Epoch_B_F1	Time for F1 frequencies in burst mode		support_data											
solo_l2_rpw-lfr-surv-bp1	L2_QUALITY_BITMASK			L2_QUALITY_BITMASK	Quality bitmask flag for L2		support_data											
solo_l2_rpw-lfr-surv-bp1	N_F0			Sampling frequencies at F0 in normal mode	Sampling frequency of BP1 at F0 in normal mode		support_data											
solo_l2_rpw-lfr-surv-bp1	N_F1			Sampling frequencies at F1 in normal mode	Sampling frequency of BP1 at F1 in normal mode		support_data											
solo_l2_rpw-lfr-surv-bp1	N_F2			Sampling frequencies at F2 in normal mode	Sampling frequency of BP1 at F2 in normal mode		support_data											
solo_l2_rpw-lfr-surv-bp1	B_F0			Sampling frequencies at F0 in burst mode	Sampling frequency of BP1 at F0 in burst mode		support_data											
solo_l2_rpw-lfr-surv-bp1	B_F1			Sampling frequencies at F1 in burst mode	Sampling frequency of BP1 at F1 in burst mode		support_data											
solo_l2_rpw-lfr-surv-bp1	PE_N_F0			Spectral power of E field (N, F0)	Spectral power of E field in normal mode at F0		data											
solo_l2_rpw-lfr-surv-bp1	PE_N_F1			Spectral power of E field (N, F1)	Spectral power of E field in normal mode at F1		data											
solo_l2_rpw-lfr-surv-bp1	PE_N_F2			Spectral power of E field (N, F2)	Spectral power of E field in normal mode at F2		data											
solo_l2_rpw-lfr-surv-bp1	PE_B_F0			Spectral power of E field (B, F0)	Spectral power of E field in burst mode at F0		data											
solo_l2_rpw-lfr-surv-bp1	PE_B_F1			Spectral power of E field (B, F1)	Spectral power of E field in burst mode at F1		data											
solo_l2_rpw-lfr-surv-bp1	PB_N_F0			Spectral power of B field (N, F0)	Spectral power of B field in normal mode at F0		data											
solo_l2_rpw-lfr-surv-bp1	PB_N_F1			Spectral power of B field (N, F1)	Spectral power of B field in normal mode at F1		data											
