tss-1r_m1_sttb	Epoch	ns	1.0e-9&gt;s	Time Line	Start Time for the record		support_data											
tss-1r_m1_sttb	Epoch_Start	ns	1.0e-9&gt;s	Time Resolution	Start time = Epoch - value		support_data											
tss-1r_m1_sttb	Epoch_End	ns	1.0e-9&gt;s	Time Resolution	End time = Epoch + value		support_data											
tss-1r_m1_sttb	Mode_Epoch	ns	1.0e-9&gt;s	Mode Time Line	Start Time of Mode Values for the record		support_data											
tss-1r_m1_sttb	Mode_Epoch_Start	ns	1.0e-9&gt;s	Time Resolution	Start time = Mode_Epoch - value		support_data											
tss-1r_m1_sttb	Mode_Epoch_End	ns	1.0e-9&gt;s	Time Resolution	End time = Mode_Epoch + value		support_data											
tss-1r_m1_sttb	Tether_V_1_Telemetry_Dimensionless	Dimensionless	na	Tether V	Tether Voltages		data											
tss-1r_m1_sttb	Tether_V_2_Voltage_volts	V	na	Tether V	Tether Voltages		data											
tss-1r_m1_sttb	Data_Quality_Tether_V	Dimensionless	na	Data_Quality_Tether_V	Data Quality Indicator for Tether V		data											
tss-1r_m1_sttb	MODE0_Gain_Flag	Dimensionless	na	Gain Flag	Status Indicator Gain Flag		data											
tss-1r_m1_sttb	MODE1_Shift_Flag	Dimensionless	na	Shift Flag	Status Indicator Shift Flag		data											
tss-1r_m1_sttb	MODE2_Output_Mode	Dimensionless	na	Output Mode	Status Indicator Output Mode		data											
