tss-1r_m1_dpmg	Epoch	ns	1.0e-9&gt;s	Time Line	Start Time for the record		support_data											
tss-1r_m1_dpmg	Epoch_Start	ns	1.0e-9&gt;s	Time Resolution	Start time = Epoch - value		support_data											
tss-1r_m1_dpmg	Epoch_End	ns	1.0e-9&gt;s	Time Resolution	End time = Epoch + value		support_data											
tss-1r_m1_dpmg	Mea_Tether_Len_1_telemetry_unitless		na	Mea Tether Len	Measured Tether Length		data											
tss-1r_m1_dpmg	Mea_Tether_Len_2_Length_meters	m	na	Mea Tether Len	Measured Tether Length		data											
tss-1r_m1_dpmg	Mea_Tether_Len_3_Length_km	km	na	Mea Tether Len	Measured Tether Length		data											
tss-1r_m1_dpmg	Data_Quality_Mea_Tether_Len		na	Data_Quality_Mea_Tether_Len	Data Quality Indicator for Mea Tether Len		data											
tss-1r_m1_dpmg	I000_s_and_100_s_Place_Mea_Tether_Len_CAL		na	100 & 1000 Places sensor 0	100 & 1000 Places for Mea Tether Len		data											
tss-1r_m1_dpmg	I_1_and_0_01_Place_Mea_Tether_Len_CAL		na	.01 & .1 Places sensor 0	.01 & .1 Places for Mea Tether Len		data											
tss-1r_m1_dpmg	Cmded_Tether_Len_1_telemetry_unitless		na	Cmded Tether Len	Commanded Tether Length		data											
tss-1r_m1_dpmg	Cmded_Tether_Len_2_Length_meters	m	na	Cmded Tether Len	Commanded Tether Length		data											
tss-1r_m1_dpmg	Cmded_Tether_Len_3_Length_km	km	na	Cmded Tether Len	Commanded Tether Length		data											
tss-1r_m1_dpmg	Data_Quality_Cmded_Tether_Len		na	Data_Quality_Cmded_Tether_Len	Data Quality Indicator for Cmded Tether Len		data											
tss-1r_m1_dpmg	I000_s_and_100_s_Place_Cmded_Tether_Len_CAL		na	100 & 1000 Places sensor 1	100 & 1000 Places for Cmded Tether Len		data											
tss-1r_m1_dpmg	I_1_and_0_01_Place_Cmded_Tether_Len_CAL		na	.01 & .1 Places sensor 1	.01 & .1 Places for Cmded Tether Len		data											
