tss-1r_m1_tmmo	Epoch	ns	1.0e-9&gt;s	Time Line	Start Time for the record		support_data											
tss-1r_m1_tmmo	Epoch_Start	ns	1.0e-9&gt;s	Time Resolution	Start time = Epoch - value		support_data											
tss-1r_m1_tmmo	Epoch_End	ns	1.0e-9&gt;s	Time Resolution	End time = Epoch + value		support_data											
tss-1r_m1_tmmo	Mode_Epoch	ns	1.0e-9&gt;s	Mode Time Line	Start Time of Mode Values for the record		support_data											
tss-1r_m1_tmmo	Mode_Epoch_Start	ns	1.0e-9&gt;s	Time Resolution	Start time = Mode_Epoch - value		support_data											
tss-1r_m1_tmmo	Mode_Epoch_End	ns	1.0e-9&gt;s	Time Resolution	End time = Mode_Epoch + value		support_data											
tss-1r_m1_tmmo	Out_Bx_1_Telemetry_Integer	Integer	na	Out/Bx	Inboard Bx		data											
tss-1r_m1_tmmo	Out_Bx_2_BF_nT	nT	na	Out/Bx	Inboard Bx		data											
tss-1r_m1_tmmo	Out_Bx_3_BF_gauss	G	na	Out/Bx	Inboard Bx		data											
tss-1r_m1_tmmo	Data_Quality_Out_Bx	Integer	na	Data_Quality_Out_Bx	Data Quality Indicator for Out/Bx		data											
tss-1r_m1_tmmo	Out_By_1_Telemetry_Integer	Integer	na	Out/By	Inboard By		data											
tss-1r_m1_tmmo	Out_By_2_BF_nT	nT	na	Out/By	Inboard By		data											
tss-1r_m1_tmmo	Out_By_3_BF_gauss	G	na	Out/By	Inboard By		data											
tss-1r_m1_tmmo	Data_Quality_Out_By	Integer	na	Data_Quality_Out_By	Data Quality Indicator for Out/By		data											
tss-1r_m1_tmmo	Out_Bz_1_Telemetry_Integer	Integer	na	Out/Bz	Inboard Bz		data											
tss-1r_m1_tmmo	Out_Bz_2_BF_nT	nT	na	Out/Bz	Inboard Bz		data											
tss-1r_m1_tmmo	Out_Bz_3_BF_gauss	G	na	Out/Bz	Inboard Bz		data											
tss-1r_m1_tmmo	Data_Quality_Out_Bz	Integer	na	Data_Quality_Out_Bz	Data Quality Indicator for Out/Bz		data											
tss-1r_m1_tmmo	MODE0_Calibration_Status	Integer	na	Calibration Status	Status Indicator Calibration Status		data											
