timed_l2a_saber	Epoch			Epoch	Default time		support_data											
timed_l2a_saber	event			event	Event Number for Current File		support_data											
timed_l2a_saber	DATE			Date of observation	Date of observation		support_data											
timed_l2a_saber	mode			scan-mode	Instrument scan mode (down=0, up=1)		data											
timed_l2a_saber	tpDN			Tangent Point D/N	Phase of day at Tangent Point (0=Day, 1=Night, 2=Twilight (85&lt;solar zenith angle&lt;95)),		data											
timed_l2a_saber	tpAD			Tangent Point A/D	Orbit phase at Tangent Point (0=Ascending 1=Descending)		data											
timed_l2a_saber	moonSepAngle	&#176;		Separation Angle	Separation Angle(los & moon)		support_data											
timed_l2a_saber	tpaltmoonSepAngle	km		Tp Alt at Sep Angle	Tp Altitude at Separation Angle		support_data											
timed_l2a_saber	solAP	d		Magnetic Ap index	Magnetic Ap index (daily)		data											
timed_l2a_saber	solKP	3 h		Magnetic Kp index	Magnetic Kp index (3-hour)		data											
timed_l2a_saber	solf10p7Daily	d		solar F10.7 index (daily)	Solar F10.7 index (daily)		data											
timed_l2a_saber	solf10p781dAvg	81 d		solar F10.7 index (81-day average)	Solar F10.7 index (81-day)		data											
timed_l2a_saber	solSpotNo			Sunspot Number	Zurich Sunspot Number  [all fill]		data											
timed_l2a_saber	scSolarZen	&#176;		Solar Zenith Angle	Sc solar zenith angle		support_data											
timed_l2a_saber	earth_sun	km		Earth-Sun distance	Earth-Sun distance		support_data											
timed_l2a_saber	Iaurora			Aurora Flag	Aurora Flag [all fill]		data											
timed_l2a_saber	time	ms		Time	Time in msec since midnight		support_data											
timed_l2a_saber	sclatitude	&#176;		Spacecraft latitude	Spacecraft latitude		support_data											
timed_l2a_saber	sclongitude	&#176;		Spacecraft longitude	Spacecraft longitude		support_data											
timed_l2a_saber	scaltitude	km		Spacecraft altitude	Spacecraft altitude		support_data											
timed_l2a_saber	sclatitudeAVG	&#176;		Spacecraft latitude averaged	Spacecraft latitude (scan-average)		data											
timed_l2a_saber	sclongitudeAVG	&#176;		Spacecraft longitude averaged	---------&gt; longitude		data											
timed_l2a_saber	scaltitudeAVG	km		Spacecraft altitude averaged	---------&gt; altitude		data											
timed_l2a_saber	tplatitudeAVG	&#176;		Tangent Point latitude averaged	Tangent point latitude (average ) over lower part of scan		data											
timed_l2a_saber	tplatitude_topAVG	&#176;		Tangent Point latitude averaged top	---------&gt; latitude (average over upper part of scan		data											
timed_l2a_saber	tplongitudeAVG	&#176;		Tangent Point longitude averaged	---------&gt; longitude (lower average)		data											
timed_l2a_saber	tplongitude_topAVG	&#176;		Tangent Point longitude averaged top	---------&gt; longitude (upper average)		data											
timed_l2a_saber	tpSolarZenAVG	&#176;		Tangent Point solar zenith angle averaged	---------&gt; solar zenith angle (lower average)		data											
timed_l2a_saber	tpSolarZen_topAVG	&#176;		Tangent Point solar zenith angle averaged top	---------&gt; solar zenith angle (upper average		data											
timed_l2a_saber	tpSolarLTAVG	h		Tangent Point local solar time averaged	---------&gt; Local Solar Time (lower average		data											
timed_l2a_saber	tpSolarLT_topAVG	h		Tangent Point local solar time averaged top	---------&gt; Local Solar Time (upper average)		data											
timed_l2a_saber	tpaltitude	km		Tangent Point altitude	Tangent Point altitude		support_data											
timed_l2a_saber	tplatitude	&#176;		Tangent Point latitude	Tangent Point latitude		support_data											
timed_l2a_saber	tplongitude	&#176;		Tangent Point longitude	Tangent Point longitude		support_data											
timed_l2a_saber	tpSolarZen	&#176;		Tangent Point solar zenith angle	Tangent point solar zenith angle vs tangent point height (lower part of scan)		data											
timed_l2a_saber	tpSolarZen_top	&#176;		Tangent Point solar zenith angle top	---------&gt; solar zenith angle vs tangent point height (upper part of scan		data											
timed_l2a_saber	tpSolarLT	h		Tangent Point local solar time	---------&gt; Local Solar Time vs tangent point height (lower)		data											
timed_l2a_saber	tpSolarLT_top	h		Tangent Point local solar time top	---------&gt; Local Solar Time vs tangent point height (upper)		data											
timed_l2a_saber	Elevation	mrad		Elevation angle	Elevation angle (lower part of scan)		data											
timed_l2a_saber	Elevation_top	mrad		Elevation angle top	---------&gt; upper part of scan		data											
timed_l2a_saber	time_top	ms		Time top	Time in msec since midnight top		support_data											
timed_l2a_saber	sclatitude_top	&#176;		Spacecraft latitude top	Spacecraft latitude top		support_data											
timed_l2a_saber	sclongitude_top	&#176;		Spacecraft longitude top	Spacecraft longitude top		support_data											
timed_l2a_saber	scaltitude_top	km		Spacecraft altitude top	Spacecraft altitude top		support_data											
timed_l2a_saber	tpaltitude_top	km		Tangent Point altitude top	Tangent Point altitude top		support_data											
timed_l2a_saber	tplatitude_top	&#176;		Tangent Point latitude top	Tangent Point latitude top		support_data											
timed_l2a_saber	tplongitude_top	&#176;		Tangent Point longitude top	Tangent Point longitude top		support_data											
timed_l2a_saber	sclatitude_topAVG	&#176;		Spacecraft latitude averaged top	Spacecraft latitude top (scan-average)		support_data											
timed_l2a_saber	sclongitude_topAVG	&#176;		Spacecraft longitude averaged top	---------&gt; longitude top		support_data											
timed_l2a_saber	scaltitude_topAVG	km		Spacecraft altitude averaged top	---------&gt; altitude top		support_data											
timed_l2a_saber	tpgpaltitude	km		TP Geopot alt	Geopotential height at tangent point		data											
timed_l2a_saber	pressure	mbar		pressure	---------&gt; Pressure		data											
timed_l2a_saber	ktemp	&#176;K		Kinetic Temperature	---------&gt; Kinetic temperature		data											
timed_l2a_saber	density	cm^-3		Atmospheric Density	---------&gt; Neutral density		data											
timed_l2a_saber	O3_96			O3 Mixing Ratio 9.6um	Mixing Ratios (MR):-&gt; O3 (9.6um) MR vs tangent point height		data											
timed_l2a_saber	O3_127			O3 Mixing Ratio 1.27um	---------&gt; O3 (1.27um) MR vs tangent point height		data											
timed_l2a_saber	O3_127_92km			O3 Mixing Ratio 1.27um (92km)	-------------&gt; O3 (1.27um) MR at 92km [line plot]		data											
timed_l2a_saber	H2O			H2O Mixing Ratio	---------&gt; H2O MR vs tangent point height [all fill]		data											
timed_l2a_saber	C02			CO2 Mixing Ratio	---------&gt; CO2 MR vs tangent point height		data											
timed_l2a_saber	O			O Mixing Ratio	---------&gt; O MR vs tangent point height		data											
timed_l2a_saber	H			H Mixing Ratio	---------&gt; H MR vs tangent point height		data											
timed_l2a_saber	O2_1delta_ver_unfilt	erg/(cm^3 s)		O2(1delta)VER unfilt Mixing Ratio	Volume Emission Rates (VER):-&gt; O2(1delta) VER vs tangent point height		data											
timed_l2a_saber	O2_1delta_ver	erg/(cm^3 s)		O2(1delta)VER	--------------&gt; filtered (actual measurement with SABER&apos;s spectral bandpass for this line)		data											
timed_l2a_saber	O2_1delta_ver_92km	erg/(cm^3 s)		O2(1delta)VER (92km)	---------------&gt; unfiltered at 92km [line plot]		data											
timed_l2a_saber	OH_16_ver_unfilt	erg/(cm^3 s)		OH 16 VER unfilt for 1.6 um Channel	---------&gt; OH (1.6um) VER vs tangent point height		data											
timed_l2a_saber	OH_16_ver	erg/(cm^3 s)		OH 16 VER for 1.6 um Channel	---------------&gt; filtered		data											
timed_l2a_saber	OH_16_ver_85km	erg/(cm^3 s)		OH 16 VER for 1.6 um Channel (85km)	---------------&gt; unfiltered at 85km [line plot]		data											
timed_l2a_saber	OH_20_ver_unfilt	erg/(cm^3 s)		OH 20 VER unfilt for 2.0 um Channel	---------&gt; OH (2.0 um) VER vs tangent point height		data											
timed_l2a_saber	OH_20_ver	erg/(cm^3 s)		OH VER 20 for 2.0 um Channel	---------------&gt; filtered		data											
timed_l2a_saber	OH_20_ver_85km	erg/(cm^3 s)		OH VER 20 for 2.0 um Channel (85km)	------------------&gt; unfiltered at 85km [lineplot]		data											
timed_l2a_saber	NO_ver_top_unfilt	erg/(cm^3 s)		NO VER top unfilt	---------&gt; NO VER (upper part of scan) vs tangent point height		data											
timed_l2a_saber	NO_ver_top	erg/(cm^3 s)		NO VER top	---------------&gt; filtered (upper)		data											
timed_l2a_saber	NO_ver_unfilt	erg/(cm^3 s)		NO VER unfilt	---------------&gt; unfiltered (lower)		data											
timed_l2a_saber	NO_ver	erg/(cm^3 s)		NO VER	---------------&gt; filtered (lower)		data											
timed_l2a_saber	NO_ver_120km	erg/(cm^3 s)		NO VER (120km)	---------------&gt; unfiltered at 120km [line plot]		data											
